time;value
2020-12-25T22:00:15.309000Z;OFF
2020-12-25T23:00:00.314000Z;OFF
2020-12-26T00:00:01.075000Z;OFF
2020-12-26T01:00:00.079000Z;OFF
2020-12-26T02:00:00.086000Z;OFF
2020-12-26T03:00:00.092000Z;OFF
2020-12-26T04:00:00.100000Z;OFF
2020-12-26T05:00:00.106000Z;OFF
2020-12-26T06:00:00.114000Z;OFF
2020-12-26T07:00:00.118000Z;OFF
2020-12-26T08:00:00.122000Z;OFF
2020-12-26T09:00:00.128000Z;OFF
2020-12-26T09:43:41.206000Z;ON
2020-12-26T10:00:12.721000Z;ON
2020-12-26T10:02:17.743000Z;OFF
2020-12-26T11:00:00.737000Z;OFF
2020-12-26T12:00:00.743000Z;OFF
2020-12-26T13:00:01.450000Z;OFF
2020-12-27T12:06:11.648000Z;ON
2020-12-27T13:00:00.034000Z;ON
2020-12-27T14:00:00.040000Z;ON
2020-12-27T14:36:30.714000Z;OFF
2020-12-27T15:00:00.051000Z;OFF
2020-12-27T16:00:00.060000Z;OFF
2020-12-27T17:00:00.072000Z;OFF
2020-12-27T18:00:00.082000Z;OFF
2020-12-27T19:00:00.091000Z;OFF
2020-12-27T20:00:00.096000Z;OFF
2020-12-27T21:00:00.768000Z;OFF
2020-12-27T22:00:06.810000Z;OFF
2020-12-27T23:00:05.278000Z;OFF
2020-12-28T00:00:00.286000Z;OFF
2020-12-28T01:00:01.634000Z;OFF
2020-12-28T02:00:12.046000Z;OFF
2020-12-28T03:00:00.051000Z;OFF
2020-12-28T04:00:00.060000Z;OFF
2020-12-28T04:13:35.757000Z;ON
2020-12-28T05:00:00.070000Z;ON
2020-12-28T05:42:13.635000Z;OFF
2020-12-28T06:00:00.080000Z;OFF
2020-12-28T07:00:00.090000Z;OFF
2020-12-28T08:00:00.099000Z;OFF
2020-12-28T09:00:00.109000Z;OFF
2020-12-28T10:00:00.120000Z;OFF
2020-12-28T11:00:00.129000Z;OFF
2020-12-28T12:00:00.139000Z;OFF
2020-12-28T13:00:00.149000Z;OFF
2020-12-28T14:00:02.426000Z;OFF
2020-12-28T15:00:00.432000Z;OFF
2020-12-28T16:00:01.319000Z;OFF
2020-12-28T17:00:06.020000Z;OFF
2020-12-28T18:00:00.028000Z;OFF
2020-12-28T19:00:00.034000Z;OFF
2020-12-28T20:00:00.043000Z;OFF
2020-12-28T21:00:00.048000Z;OFF
2020-12-28T22:00:00.054000Z;OFF
2020-12-28T23:00:00.070000Z;OFF
2020-12-29T00:00:00.080000Z;OFF
2020-12-29T01:00:00.089000Z;OFF
2020-12-29T02:00:00.099000Z;OFF
2020-12-29T03:00:00.109000Z;OFF
2020-12-29T04:00:00.120000Z;OFF
2020-12-29T05:00:00.130000Z;OFF
2020-12-29T06:00:00.140000Z;OFF
2020-12-29T07:00:00.150000Z;OFF
2020-12-29T08:00:00.158000Z;OFF
2020-12-29T09:00:00.167000Z;OFF
2020-12-29T10:00:00.175000Z;OFF
2020-12-29T11:00:00.185000Z;OFF
2020-12-29T12:00:00.192000Z;OFF
2020-12-29T13:00:00.201000Z;OFF
2020-12-29T14:00:00.211000Z;OFF
2020-12-29T15:00:08.949000Z;OFF
2020-12-29T15:15:09.943000Z;ON
2020-12-29T16:00:01.598000Z;ON
2020-12-29T16:26:45.862000Z;OFF
2020-12-29T17:00:00.606000Z;OFF
2020-12-29T18:00:01.229000Z;OFF
2020-12-29T19:00:00.234000Z;OFF
2020-12-29T20:00:00.239000Z;OFF
2020-12-29T21:00:00.246000Z;OFF
2020-12-29T22:00:00.251000Z;OFF
2020-12-29T23:00:00.258000Z;OFF
2020-12-30T00:00:00.265000Z;OFF
2020-12-30T00:52:03.817000Z;ON
2020-12-30T00:52:16.791000Z;OFF
2020-12-30T00:54:00.364000Z;ON
2020-12-30T00:54:05.972000Z;OFF
2020-12-30T01:00:00.274000Z;OFF
2020-12-30T02:00:00.283000Z;OFF
2020-12-30T03:00:00.289000Z;OFF
2020-12-30T04:00:00.296000Z;OFF
2020-12-30T05:00:01.958000Z;OFF
2020-12-30T06:00:07.151000Z;OFF
2020-12-30T07:00:00.160000Z;OFF
2020-12-30T08:00:00.168000Z;OFF
2020-12-30T09:00:00.173000Z;OFF
2020-12-30T10:00:00.182000Z;OFF
2020-12-30T11:00:00.188000Z;OFF
2020-12-30T12:00:01.380000Z;OFF
2020-12-30T13:00:01.366000Z;OFF
2020-12-30T14:00:12.785000Z;OFF
2020-12-30T15:00:00.793000Z;OFF
2020-12-30T16:00:02.634000Z;OFF
2020-12-30T17:00:07.100000Z;OFF
2020-12-30T18:00:00.109000Z;OFF
2020-12-30T19:00:00.116000Z;OFF
2020-12-30T20:00:00.125000Z;OFF
2020-12-30T21:00:00.132000Z;OFF
2020-12-30T22:00:00.141000Z;OFF
2020-12-30T23:00:00.152000Z;OFF
2020-12-31T00:00:00.161000Z;OFF
2020-12-31T01:00:00.173000Z;OFF
2020-12-31T02:00:00.181000Z;OFF
2020-12-31T02:04:17.846000Z;ON
2020-12-31T02:04:33.584000Z;OFF
2020-12-31T03:00:00.191000Z;OFF
2020-12-31T04:00:00.199000Z;OFF
2020-12-31T05:00:06.396000Z;OFF
2020-12-31T06:00:01.173000Z;OFF
2020-12-31T07:00:00.181000Z;OFF
2020-12-31T08:00:00.189000Z;OFF
2020-12-31T09:00:00.199000Z;OFF
2020-12-31T10:00:02.598000Z;OFF
2020-12-31T11:00:00.602000Z;OFF
2020-12-31T12:00:01.530000Z;OFF
2020-12-31T13:00:00.539000Z;OFF
2020-12-31T14:00:00.547000Z;OFF
2020-12-31T15:00:02.256000Z;OFF
2020-12-31T16:00:00.260000Z;OFF
2020-12-31T17:00:00.268000Z;OFF
2020-12-31T18:00:00.276000Z;OFF
2020-12-31T19:00:00.283000Z;OFF
2020-12-31T20:00:00.289000Z;OFF
2020-12-31T21:00:00.296000Z;OFF
2020-12-31T22:00:01.618000Z;OFF
2020-12-31T23:00:00.625000Z;OFF
2021-01-01T00:00:00.634000Z;OFF
